gender,contract,paymentmethod,internetservice,charges_total,tenure,churn,cuentas_diarias
Male,Month-to-month,Credit card (automatic),Fiber optic,221.1,3,No,2.481666666666667
Female,Month-to-month,Electronic check,Fiber optic,74.7,1,Yes,2.49
Female,One year,Electronic check,Fiber optic,6838.6,70,No,3.296666666666667
Female,Month-to-month,Electronic check,Fiber optic,1400.3,15,No,3.05
Female,One year,Bank transfer (automatic),Fiber optic,6689.0,67,No,3.341666666666667
Female,Two year,Credit card (automatic),Fiber optic,7069.25,64,No,3.683333333333333
Female,Month-to-month,Electronic check,Fiber optic,4730.9,45,No,3.5050000000000003
Female,Month-to-month,Electronic check,Fiber optic,268.35,4,Yes,2.3383333333333334
Female,One year,Bank transfer (automatic),DSL,2236.2,40,No,1.8183333333333331
Female,Two year,Mailed check,Fiber optic,4627.85,48,Yes,3.183333333333333
Male,Month-to-month,Bank transfer (automatic),Fiber optic,4131.95,40,Yes,3.493333333333333
Female,Month-to-month,Electronic check,Fiber optic,1639.3,18,Yes,2.945
Female,Month-to-month,Electronic check,DSL,446.8,8,No,1.8583333333333334
Female,Two year,Bank transfer (automatic),DSL,6293.2,70,No,2.966666666666667
Female,Two year,Mailed check,No,756.4,38,No,0.6649999999999999
Female,One year,Electronic check,Fiber optic,4554.85,51,No,3.0050000000000003
Female,Month-to-month,Credit card (automatic),Fiber optic,1426.4,15,Yes,3.3033333333333332
Male,Two year,Mailed check,No,197.4,9,No,0.6533333333333334
Female,Month-to-month,Bank transfer (automatic),No,53.15,2,No,0.625
Female,Month-to-month,Mailed check,Fiber optic,341.45,4,Yes,2.9033333333333333
Male,Two year,Credit card (automatic),No,1790.8,72,No,0.8366666666666667
Female,Two year,Credit card (automatic),Fiber optic,4904.25,48,No,3.4166666666666665
Male,Month-to-month,Electronic check,Fiber optic,1207.0,17,No,2.36
Male,Two year,Bank transfer (automatic),DSL,6045.9,71,No,2.8699999999999997
Male,Month-to-month,Electronic check,Fiber optic,1178.4,14,Yes,2.9983333333333335
Male,Month-to-month,Mailed check,No,19.1,1,No,0.6366666666666667
Female,One year,Credit card (automatic),No,237.7,11,No,0.6683333333333333
Male,Two year,Credit card (automatic),DSL,4478.85,72,No,2.175
Male,Month-to-month,Electronic check,Fiber optic,76.2,1,Yes,2.54
Female,Month-to-month,Bank transfer (automatic),Fiber optic,3457.9,36,Yes,3.2449999999999997
Male,Month-to-month,Credit card (automatic),Fiber optic,2151.6,27,No,2.8400000000000003
Female,One year,Bank transfer (automatic),No,943.1,50,No,0.6616666666666667
Male,Month-to-month,Credit card (automatic),DSL,44.7,1,Yes,1.49
Male,Month-to-month,Electronic check,Fiber optic,2848.45,35,No,2.771666666666667
Male,Month-to-month,Electronic check,Fiber optic,620.35,7,Yes,2.893333333333333
Female,One year,Credit card (automatic),No,990.45,53,No,0.635
Female,Two year,Mailed check,DSL,6155.4,72,No,2.8366666666666664
Male,Month-to-month,Mailed check,DSL,206.6,4,Yes,1.68
Male,Month-to-month,Electronic check,Fiber optic,2447.95,32,Yes,2.6300000000000003
Female,Month-to-month,Mailed check,No,461.3,25,No,0.635
Male,Month-to-month,Electronic check,Fiber optic,3419.3,37,No,3.0116666666666663
Male,One year,Credit card (automatic),DSL,2083.1,26,No,2.7333333333333334
Male,Month-to-month,Bank transfer (automatic),Fiber optic,3161.6,35,No,2.9883333333333337
Male,One year,Bank transfer (automatic),DSL,5012.1,71,No,2.3666666666666667
Female,One year,Mailed check,DSL,1654.45,28,No,1.9666666666666666
Female,Month-to-month,Electronic check,DSL,892.65,15,Yes,1.9816666666666667
Male,One year,Bank transfer (automatic),Fiber optic,7953.25,71,No,3.771666666666667
Male,Two year,Credit card (automatic),DSL,5600.15,70,No,2.671666666666667
Female,Two year,Credit card (automatic),DSL,5705.05,71,No,2.69
Male,One year,Bank transfer (automatic),Fiber optic,5731.45,62,No,3.0766666666666667
Male,Month-to-month,Credit card (automatic),Fiber optic,8061.5,72,No,3.7633333333333336
Female,Month-to-month,Credit card (automatic),DSL,824.85,14,No,1.9933333333333332
Female,Two year,Credit card (automatic),DSL,5437.75,70,No,2.5116666666666663
Male,One year,Mailed check,No,190.25,9,No,0.67
Female,Two year,Bank transfer (automatic),DSL,5661.7,72,No,2.65
Female,Two year,Bank transfer (automatic),Fiber optic,6841.4,63,No,3.6416666666666666
Female,Month-to-month,Electronic check,Fiber optic,71.15,1,Yes,2.371666666666667
Female,Two year,Credit card (automatic),DSL,4872.35,70,No,2.3066666666666666
Female,Two year,Credit card (automatic),DSL,6595.9,72,No,2.9916666666666667
Male,Month-to-month,Bank transfer (automatic),DSL,551.95,8,No,2.03
Female,Month-to-month,Electronic check,Fiber optic,3541.35,42,Yes,2.8216666666666668
Female,Month-to-month,Credit card (automatic),Fiber optic,1527.35,18,Yes,3.0
Male,One year,Electronic check,Fiber optic,6273.4,66,No,3.1766666666666667
Male,Month-to-month,Electronic check,Fiber optic,786.3,10,No,2.5016666666666665
Male,One year,Credit card (automatic),DSL,970.55,25,No,1.355
Male,Month-to-month,Bank transfer (automatic),Fiber optic,4456.65,45,No,3.1983333333333333
Female,Month-to-month,Bank transfer (automatic),DSL,581.7,11,No,1.7
Male,Month-to-month,Electronic check,Fiber optic,93.55,1,Yes,3.118333333333333
Female,One year,Mailed check,No,161.95,8,No,0.64
Female,Two year,Bank transfer (automatic),DSL,4804.75,72,No,2.158333333333333
Female,One year,Electronic check,DSL,4820.55,61,No,2.646666666666667
Female,Month-to-month,Credit card (automatic),Fiber optic,2835.9,35,No,2.6683333333333334
Male,Two year,Mailed check,No,1268.85,69,No,0.6366666666666667
Male,Month-to-month,Electronic check,DSL,3005.8,59,No,1.7233333333333334
Male,One year,Credit card (automatic),No,928.4,52,No,0.6549999999999999
Male,Month-to-month,Bank transfer (automatic),DSL,1191.2,20,No,1.9733333333333334
Female,Two year,Mailed check,No,1048.45,53,No,0.675
Female,Month-to-month,Mailed check,DSL,92.5,3,No,1.3433333333333333
Male,Month-to-month,Electronic check,Fiber optic,931.75,13,No,2.3383333333333334
Female,Month-to-month,Bank transfer (automatic),Fiber optic,79.35,1,Yes,2.645
Male,Two year,Mailed check,No,1149.65,54,No,0.6666666666666666
Female,Month-to-month,Electronic check,Fiber optic,3190.25,34,No,3.2116666666666664
Female,One year,Mailed check,No,700.45,35,No,0.6916666666666667
Female,Month-to-month,Mailed check,No,252.75,10,No,0.685
Male,Month-to-month,Mailed check,Fiber optic,1779.95,18,Yes,3.171666666666667
Male,One year,Electronic check,DSL,2212.55,27,No,2.7233333333333336
Male,Month-to-month,Electronic check,DSL,40.2,1,Yes,1.34
Male,Month-to-month,Bank transfer (automatic),DSL,2156.25,31,No,2.415
Female,One year,Credit card (automatic),Fiber optic,6254.2,64,Yes,3.335
Male,Month-to-month,Electronic check,Fiber optic,720.45,10,No,2.51
Female,Month-to-month,Electronic check,DSL,1765.95,34,No,1.875
Male,One year,Electronic check,No,253.8,13,No,0.6649999999999999
Female,Month-to-month,Electronic check,Fiber optic,1612.75,18,Yes,3.003333333333333
Male,Month-to-month,Mailed check,DSL,29.7,1,Yes,0.99
Male,Month-to-month,Electronic check,Fiber optic,2335.3,26,Yes,2.993333333333333
Male,Month-to-month,Bank transfer (automatic),Fiber optic,1242.2,15,No,2.925
Male,Month-to-month,Electronic check,DSL,608.0,11,Yes,1.7916666666666667
Male,Two year,Electronic check,DSL,5979.7,70,No,2.8033333333333332
Female,One year,Bank transfer (automatic),No,679.8,36,No,0.6416666666666667
Male,One year,Credit card (automatic),No,595.5,26,No,0.6883333333333332
Male,Two year,Bank transfer (automatic),No,1356.7,69,No,0.6633333333333333
Female,Month-to-month,Mailed check,DSL,51.2,1,No,1.7066666666666668
Male,Month-to-month,Mailed check,Fiber optic,551.35,8,Yes,2.3366666666666664
Female,Two year,Bank transfer (automatic),DSL,4233.95,52,No,2.6983333333333333
Male,Two year,Credit card (automatic),Fiber optic,5375.15,68,No,2.6783333333333332
Female,Month-to-month,Credit card (automatic),Fiber optic,6019.35,62,No,3.203333333333333
Female,Month-to-month,Electronic check,Fiber optic,193.6,2,Yes,3.046666666666667
Female,Month-to-month,Bank transfer (automatic),No,465.85,19,No,0.8233333333333334
Male,Month-to-month,Credit card (automatic),Fiber optic,897.75,9,No,3.42
Male,Two year,Mailed check,No,483.15,24,No,0.6583333333333333
Male,Two year,Mailed check,DSL,4747.65,61,No,2.7016666666666667
Male,Two year,Bank transfer (automatic),Fiber optic,6565.85,72,No,3.015
Male,Month-to-month,Mailed check,Fiber optic,658.1,8,No,2.5
Female,Two year,Credit card (automatic),DSL,1161.75,13,No,2.9650000000000003
Male,Month-to-month,Bank transfer (automatic),DSL,1588.7,30,No,1.8150000000000002
Female,Month-to-month,Electronic check,DSL,2076.05,38,No,1.8166666666666667
Female,Two year,Credit card (automatic),Fiber optic,7283.25,71,No,3.558333333333333
Female,Month-to-month,Electronic check,Fiber optic,1312.15,16,Yes,2.7
Female,Two year,Bank transfer (automatic),DSL,1126.35,36,No,1.035
Male,Month-to-month,Mailed check,DSL,51.25,1,Yes,1.7083333333333333
Male,Two year,Mailed check,No,1054.75,52,No,0.64
Female,Month-to-month,Mailed check,Fiber optic,365.65,4,Yes,2.9866666666666664
Male,Two year,Mailed check,DSL,4459.15,65,No,2.3183333333333334
Male,One year,Bank transfer (automatic),Fiber optic,2597.6,38,Yes,2.3483333333333336
Male,Two year,Credit card (automatic),Fiber optic,6549.45,64,No,3.308333333333333
Male,One year,Credit card (automatic),Fiber optic,6962.85,71,No,3.2883333333333336
Male,Month-to-month,Electronic check,Fiber optic,6252.9,59,Yes,3.558333333333333
Male,Month-to-month,Electronic check,DSL,92.25,3,No,0.9966666666666666
Male,Two year,Bank transfer (automatic),No,1620.2,68,No,0.8466666666666666
Male,Month-to-month,Electronic check,Fiber optic,2838.7,30,Yes,3.146666666666667
Male,One year,Mailed check,No,171.0,6,No,0.8366666666666667
Female,Month-to-month,Bank transfer (automatic),Fiber optic,222.3,3,Yes,2.3183333333333334
Male,Month-to-month,Electronic check,Fiber optic,3369.25,37,No,3.0383333333333336
Female,Month-to-month,Mailed check,DSL,3687.75,68,No,1.8150000000000002
Male,Month-to-month,Electronic check,No,324.15,15,No,0.8266666666666667
Female,Month-to-month,Credit card (automatic),DSL,1043.35,16,Yes,2.1733333333333333
Male,One year,Mailed check,DSL,1980.3,59,No,1.16
Female,Month-to-month,Bank transfer (automatic),Fiber optic,1165.6,17,No,2.35
Male,Two year,Mailed check,No,879.8,41,No,0.6666666666666666
Female,Two year,Bank transfer (automatic),Fiber optic,6794.75,64,No,3.5133333333333336
Female,Month-to-month,Electronic check,DSL,89.75,2,No,1.5
Male,Two year,Credit card (automatic),No,1022.6,49,No,0.6633333333333333
Male,Two year,Mailed check,Fiber optic,6460.55,69,No,3.0816666666666666
Male,Month-to-month,Electronic check,DSL,2479.05,55,No,1.495
Male,One year,Mailed check,DSL,2911.8,37,No,2.6416666666666666
Female,Two year,Mailed check,No,1385.85,56,No,0.815
Male,Month-to-month,Electronic check,Fiber optic,4528.0,43,Yes,3.3800000000000003
Male,Month-to-month,Credit card (automatic),Fiber optic,2866.45,30,Yes,3.135
Female,Month-to-month,Bank transfer (automatic),Fiber optic,2566.5,25,Yes,3.4983333333333335
Male,One year,Credit card (automatic),No,989.05,50,No,0.6716666666666666
Male,Month-to-month,Electronic check,Fiber optic,70.05,1,No,2.335
Female,Month-to-month,Electronic check,Fiber optic,70.2,1,No,2.3400000000000003
Male,Month-to-month,Electronic check,Fiber optic,2642.05,32,Yes,2.8333333333333335
Male,One year,Electronic check,DSL,2441.7,35,No,2.3
Male,Two year,Electronic check,DSL,3097.2,67,No,1.4633333333333334
Female,Month-to-month,Electronic check,Fiber optic,240.45,3,Yes,2.981666666666667
Male,Month-to-month,Bank transfer (automatic),Fiber optic,5940.85,65,Yes,3.0616666666666665
Male,Month-to-month,Mailed check,Fiber optic,70.6,1,No,2.353333333333333
Female,One year,Mailed check,No,412.55,22,No,0.6416666666666667
Female,Month-to-month,Credit card (automatic),No,82.85,4,No,0.6816666666666666
Female,One year,Electronic check,DSL,2444.25,43,No,1.8483333333333334
Female,Month-to-month,Credit card (automatic),Fiber optic,433.95,6,No,2.3516666666666666
Male,One year,Credit card (automatic),No,1013.05,47,No,0.685
Female,One year,Bank transfer (automatic),No,507.9,25,No,0.6733333333333333
Female,Two year,Mailed check,No,813.3,37,No,0.66
Male,Two year,Credit card (automatic),Fiber optic,7074.4,68,No,3.441666666666667
Female,Month-to-month,Electronic check,Fiber optic,952.3,13,Yes,2.705
Male,Two year,Mailed check,No,1275.85,63,No,0.6566666666666666
Female,Month-to-month,Bank transfer (automatic),Fiber optic,3645.05,41,No,2.95
Female,Month-to-month,Mailed check,DSL,110.05,4,No,0.9716666666666666
Female,Month-to-month,Mailed check,No,19.4,1,No,0.6466666666666666
Male,Two year,Mailed check,No,677.9,35,No,0.6416666666666667
Male,Month-to-month,Bank transfer (automatic),DSL,137.25,3,No,1.68
Female,Month-to-month,Bank transfer (automatic),DSL,2723.4,47,No,1.9533333333333334
Female,Month-to-month,Electronic check,Fiber optic,229.7,3,No,2.341666666666667
Male,Two year,Credit card (automatic),Fiber optic,8086.4,72,No,3.8033333333333332
Female,Month-to-month,Electronic check,DSL,50.8,1,Yes,1.6933333333333331
Male,Month-to-month,Credit card (automatic),DSL,49.7,2,No,0.83
Male,One year,Mailed check,No,1328.15,63,No,0.6833333333333333
Female,One year,Credit card (automatic),DSL,3297.0,53,No,2.02
Female,Month-to-month,Electronic check,Fiber optic,241.3,3,No,2.6666666666666665
Male,Month-to-month,Credit card (automatic),DSL,653.95,9,No,2.3016666666666667
Female,One year,Bank transfer (automatic),Fiber optic,6056.9,66,No,3.0716666666666668
Male,Month-to-month,Electronic check,DSL,295.65,6,No,1.6383333333333332
Male,Two year,Mailed check,No,973.1,47,No,0.6549999999999999
Female,Month-to-month,Electronic check,Fiber optic,3046.15,30,Yes,3.335
Female,Two year,Credit card (automatic),No,471.35,18,No,0.8216666666666667
Male,Two year,Credit card (automatic),No,963.95,38,No,0.8350000000000001
Female,One year,Bank transfer (automatic),Fiber optic,5769.75,53,Yes,3.5366666666666666
Female,Month-to-month,Electronic check,Fiber optic,1617.5,17,Yes,3.146666666666667
Female,Month-to-month,Electronic check,Fiber optic,5125.5,45,No,3.855
Male,One year,Bank transfer (automatic),Fiber optic,7051.95,66,No,3.578333333333333
Female,Month-to-month,Electronic check,Fiber optic,4400.75,42,Yes,3.506666666666667
Female,Two year,Credit card (automatic),No,1519.0,58,No,0.8233333333333334
Male,Month-to-month,Credit card (automatic),DSL,49.25,1,Yes,1.6416666666666666
Female,Month-to-month,Electronic check,DSL,1172.95,30,Yes,1.3433333333333333
Female,Month-to-month,Mailed check,DSL,117.05,2,No,1.8116666666666668
Male,Two year,Electronic check,No,1816.2,71,No,0.8166666666666667
Female,One year,Credit card (automatic),DSL,2796.45,45,No,2.085
Male,Two year,Credit card (automatic),DSL,1842.7,46,No,1.3466666666666667
Male,Two year,Electronic check,DSL,5728.55,72,No,2.6933333333333334
Female,One year,Electronic check,DSL,4449.75,53,No,2.82
Female,Two year,Credit card (automatic),Fiber optic,8129.3,72,No,3.6566666666666667
Male,Month-to-month,Electronic check,Fiber optic,4159.45,49,No,2.94
Female,Month-to-month,Electronic check,Fiber optic,514.0,5,Yes,3.35
Male,Month-to-month,Electronic check,Fiber optic,1036.75,14,Yes,2.4983333333333335
Female,Month-to-month,Credit card (automatic),Fiber optic,3973.2,44,No,2.9383333333333335
Male,Month-to-month,Electronic check,Fiber optic,144.55,2,Yes,2.675
Female,One year,Electronic check,DSL,4916.95,55,No,3.0050000000000003
Female,Month-to-month,Electronic check,Fiber optic,1740.7,18,Yes,3.2016666666666667
Male,Month-to-month,Electronic check,DSL,2997.45,59,No,1.675
Female,Two year,Credit card (automatic),Fiber optic,3946.9,34,No,3.871666666666667
Male,Month-to-month,Mailed check,Fiber optic,398.55,5,No,2.67
Female,Month-to-month,Electronic check,Fiber optic,4156.8,43,No,3.15
Female,Month-to-month,Electronic check,DSL,616.9,10,No,2.183333333333333
Male,Month-to-month,Mailed check,No,32.7,2,No,0.6666666666666666
Female,Month-to-month,Mailed check,Fiber optic,3649.6,51,No,2.305
Male,One year,Bank transfer (automatic),DSL,2230.85,50,No,1.4933333333333332
Male,One year,Electronic check,Fiber optic,5969.3,61,No,3.3
Female,One year,Bank transfer (automatic),DSL,701.05,13,No,1.805
Male,Month-to-month,Credit card (automatic),DSL,214.75,5,No,1.5133333333333332
Male,Month-to-month,Credit card (automatic),No,20.55,1,No,0.685
Female,Two year,Mailed check,No,826.0,39,No,0.6716666666666666
Female,Month-to-month,Bank transfer (automatic),Fiber optic,4056.75,37,Yes,3.558333333333333
Male,One year,Mailed check,Fiber optic,4793.8,56,No,2.8616666666666664
Male,Month-to-month,Mailed check,Fiber optic,360.55,4,No,3.1633333333333336
Male,Two year,Bank transfer (automatic),DSL,815.55,14,No,2.0466666666666664
Male,Two year,Electronic check,Fiber optic,6910.3,71,No,3.24
Male,Two year,Credit card (automatic),No,788.55,27,No,0.8616666666666667
Male,Month-to-month,Electronic check,Fiber optic,144.0,2,No,2.3433333333333333
Male,One year,Bank transfer (automatic),DSL,2511.3,41,No,2.01
Male,Month-to-month,Electronic check,Fiber optic,1974.8,29,Yes,2.3583333333333334
Male,Month-to-month,Electronic check,Fiber optic,90.85,1,Yes,3.0283333333333333
Female,Month-to-month,Electronic check,Fiber optic,69.2,1,Yes,2.3066666666666666
Male,One year,Credit card (automatic),DSL,2333.05,32,No,2.4266666666666667
Female,Month-to-month,Electronic check,Fiber optic,5025.0,49,No,3.3133333333333335
Male,Month-to-month,Electronic check,DSL,53.95,1,Yes,1.7983333333333333
Female,One year,Credit card (automatic),No,918.7,49,No,0.6333333333333333
Female,Month-to-month,Electronic check,DSL,106.55,2,Yes,1.6466666666666667
Female,Month-to-month,Credit card (automatic),Fiber optic,923.5,9,Yes,3.2766666666666664
Male,One year,Electronic check,Fiber optic,3219.75,39,No,2.73
Female,Two year,Credit card (automatic),Fiber optic,8670.1,72,No,3.9166666666666665
Male,Month-to-month,Bank transfer (automatic),Fiber optic,522.35,6,No,2.9316666666666666
